;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
196;For The Warp;really nice on the surface concept artstyle musicthe first few runs are really fun  i really wish i could give a reccomendation but its very unbalanced and repetitve either you get the right aka broken combinations of cards/upgrades at the beginning easy win or you dont then its almost a guaranteed loss  also some qol improvements would be really nice clear indicators for active powerups or status effects support for 219 resolutions etc  changes from the early access version are almost not noticable except the new cards would love to love it but cant as it is right now;17.1;0.0;5.0;111.0;02 April, 2022;False;575
201;For The Warp;this still feels like its in early access and could use some work before its set at the moment the controls are a little clunky in terms of needing to use multiple clicks to do actions most of the cards you get also just dont see to offer that much opportunity for synergy - theyre just small numbers boosts a lot of the time the idea has potential overall and its possible a future version will make notable improvements but its currently hard to recommend over the other deck-builder games available on steam;2.5;0.0;5.0;919.0;09 February, 2021;True;511
202;For The Warp;managed to reach stage 4 and the game crashed when i reboot the game it resumed to the previous game where i failed;48.4;0.0;2.0;21.0;19 April, 2020;True;116
204;For The Warp;its quite boring;1.5;0.0;2.0;353.0;29 March, 2022;False;16
205;For The Warp;10 got released and i couldnt even tell what was new super unfinished;36.6;0.0;1.0;82.0;03 May, 2022;False;69
206;For The Warp;shallowly fun but little depth some card combinations are straight up broken and now everything except that feels bad to me  also very repetitive;15.8;0.0;2.0;158.0;31 March, 2022;False;145
207;For The Warp;unfortunately have to leave a negative review for this i like the premise having some elements of ftl but its extremely odd to have a deckbuilder have a draw mechanic like this one drawing from the whole deck every turn rather than a discard pile if they changed this i could see the game being a lot better but its restrictive and abusable and makes me think the game has little longevity in my brief time it also seems like it could do with a little more variety in its events and enemies its a refund for now but still a chance in the future to be a good one with due care;0.4;0.0;3.0;218.0;25 April, 2021;True;576
209;For The Warp;i thought theyd fix the problems the game had in early access they didnt poor game balance primarily;6.4;0.0;8.0;278.0;29 March, 2022;False;100
211;For The Warp;misses out on a lot of what makes deckbuilders like slay the spire fun poorly balanced cards and repetitive encounters make this game not very enjoyable there are also a lot of poor design decisions like the ability to pool shield between turns and the lack of scaling damage over time that incentivises the player to play in the most boring way possible stack as much shield as possible every turn then spend remaining energy on attack cards with little to no regard for what the enemies are doing;7.2;0.0;7.0;60.0;12 April, 2022;False;498
213;For The Warp;the game-play is pretty boring for now 5 hours to kill all bosses with second ship on normal mode and 90% of the time there were repetitive boring fights i expected more variety;5.9;0.0;3.0;104.0;29 March, 2022;False;177
215;For The Warp;the concept is great and it is fun for a little while but it gets old very fast  there is much better rogue lite deckbuilders out there for similar prices;0.4;0.0;21.0;499.0;24 October, 2021;True;155
218;For The Warp;2 hours were quite enough to give it few runs to see all the meat its a nice concept but many aspects of it still requires quite much polish more like no than yes wish there was a neutral option on steam for review system;1.5;0.0;2.0;581.0;26 January, 2021;True;222
220;For The Warp;its an intriguing entry in the card-battle genre but i was disappointed to beat it on the first try i had a card that gave shields and hp for just 1 energy and doesnt get removed from your deck so i was basically invulnerable  in general it doesnt feel like much effort has been spent on card balance id recommend getting slay the spire monster train or griftlands instead;2.8;0.0;2.0;349.0;12 May, 2021;True;373
221;For The Warp;this needs a good deal of work it has a lot of promise but being so close to release and still so buggy and looking so fuzzy/hazy at times this feels like a mobile game that is getting tested first through steam and feels like it at times the aesthetic is nice but even slay the spire has better/smoother animations also doesnt bug out as much and lose you cards/money/etc ill have to check it out again after release to see if it fixed itself or is mostly aesthetic knockoff of a mobile-but-only-pc slay the spire;0.9;0.0;1.0;136.0;19 April, 2021;True;515
222;For The Warp;problems with the game so far 1 the basic ship balance is not there nothing comes even close to the secret ship 2 no upgrades to cards and no balance either 3 too short for a release version 4 bugs out should be in beta;22.1;0.0;2.0;202.0;02 April, 2022;False;219
223;ELDEN RING;solid game just play it enjoy the depth stop crying;184.5;1.0;0.0;8.0;22 May, 2022;False;51
224;ELDEN RING;this is as god as they say it is;295.8;1.0;0.0;82.0;18 May, 2022;False;32
225;ELDEN RING;most amazing game ever made;94.6;1.0;0.0;74.0;17 May, 2022;False;27
226;ELDEN RING;if youre looking for a game to get you into the souls-like genre this is the game for you if youre looking for another game in the souls-like genre to add to your collection this is the game for you this aint dark souls 4 this is dark souls 4 5 and 6 all shoved together by a madman and that bloke who wrote the game of thrones books;175.5;1.0;0.0;82.0;23 May, 2022;False;333
227;ELDEN RING;fantastic game;32.5;1.0;0.0;43.0;22 May, 2022;False;14
228;ELDEN RING;is good;217.4;1.0;0.0;2.0;19 May, 2022;False;7
229;ELDEN RING;one of the best action-rpg/open world out there not for the faint of heart though games in the souls series have always been about the meaningful struggle as envisioned by hidetaka miyasaki;570.1;1.0;0.0;256.0;18 May, 2022;False;189
230;ELDEN RING;elden ring more like elden bing  please kill me;130.8;1.0;0.0;105.0;17 May, 2022;False;47
231;ELDEN RING;cummed;39.1;1.0;1.0;8.0;17 May, 2022;False;6
232;ELDEN RING;aahh old circle but hole;68.0;1.0;0.0;37.0;17 May, 2022;False;24
233;ELDEN RING;rise now ye tarnished;192.2;1.0;0.0;12.0;22 May, 2022;False;21
234;ELDEN RING;very nice;50.8;1.0;0.0;24.0;18 May, 2022;False;9
235;ELDEN RING;great game;42.0;1.0;0.0;15.0;18 May, 2022;False;10
236;ELDEN RING;i love it;19.4;1.0;0.0;5.0;22 May, 2022;False;9
237;ELDEN RING;game go brrr;84.4;1.0;0.0;286.0;18 May, 2022;False;12
238;ELDEN RING;shadow of the colossus meets sonic adventure 2;79.5;1.0;0.0;312.0;16 May, 2022;False;46
239;ELDEN RING;darn fun;108.2;1.0;0.0;136.0;19 May, 2022;False;8
240;ELDEN RING;yep its good;252.6;1.0;0.0;278.0;20 May, 2022;False;12
