game_name;review_text;hours_played;rating;found_helpful;product_count;review_date
Red Dead Redemption 2;"Posted: May 14
Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner! Howdy Partner!";17.1;1.0;2.0;102.0;Posted: May 14
Red Dead Redemption 2;"Posted: May 8
Red Dead Redemption 2 is an amazing game,

But the rockstar game launcher can suck my fat ♥♥♥♥. Barely functioning problematic piece of ♥♥♥♥, it could take me up to an hour to get this game running.";48.7;1.0;2.0;249.0;Posted: May 8
Red Dead Redemption 2;"Posted: May 10
I live for this game";191.3;1.0;2.0;158.0;Posted: May 10
Red Dead Redemption 2;"Posted: May 7
I'm glad I bought this instead of Cyberpunk 2077.";24.4;1.0;2.0;66.0;Posted: May 7
Red Dead Redemption 2;"Posted: May 11
Best game ever made";72.9;1.0;1.0;7.0;Posted: May 11
Red Dead Redemption 2;"Posted: May 8
Product refunded

Played this game on console, then got it for PC, then after I quit the game and launched it again, it had an error. It was due to the DRM the game has through R* launcher. Couldn't play it and had to reinstall it, which I didn't want to or did. Got my refund, so eat ♥♥♥♥.";2.2;0.0;5.0;223.0;Posted: May 8
Red Dead Redemption 2;"Posted: May 13
Beautiful game, but enough small flaws to ruin it. Horse gets stuck on bushes and gets you killed. Lootable bodies disappear if you ride 5 seconds away from them to chase down a fleeing enemy. Just stupid, sloppy stuff, that shouldve been fixed.";20.6;0.0;2.0;80.0;Posted: May 13
Red Dead Redemption 2;"Posted: May 13
Beautiful, very alive world. Probably one of the best games ever made. Unfortunately, online is dead. It didn't make R🤮 enough shekels, so they completely stopped bothering with updates. Still fun with friends just because the world is so well-made and the physics are so good, but it gets boring eventually. If you haven't bought this game yet, I would suggest it, for the singleplayer if nothing else. If you're buying it for the online, wait for a sale.";69.1;1.0;1.0;123.0;Posted: May 13
Red Dead Redemption 2;"Posted: May 11
Yeeehaaw!!!";3.0;1.0;1.0;69.0;Posted: May 11
Red Dead Redemption 2;"Posted: May 11
It's only been 3 years but I wish Rockstar was good again";292.5;1.0;1.0;90.0;Posted: May 11
Red Dead Redemption 2;"Posted: May 14
i love this game it is so fun and there are endless fun small activity's to do i love it i think you should get it";54.6;1.0;1.0;9.0;Posted: May 14
Red Dead Redemption 2;"Posted: May 14
ive played red dead 1 countless times, ive always loved the game. it made up so much of my young teens, fell in love and never stopped playing. this is a god send blessing, i cant wait for the next one.";90.5;1.0;1.0;188.0;Posted: May 14
Red Dead Redemption 2;"Posted: May 14
daniel chung";17.0;1.0;1.0;170.0;Posted: May 14
Red Dead Redemption 2;"Posted: May 14
i cant even launch the game because of the rockstar game launcher";0.4;0.0;1.0;17.0;Posted: May 14
Red Dead Redemption 2;"Posted: May 14
Better than GTA V!";73.2;1.0;1.0;136.0;Posted: May 14
Red Dead Redemption 2;"Posted: May 13
Product received for free

Best story !";182.7;1.0;1.0;44.0;Posted: May 13
Red Dead Redemption 2;"Posted: May 9
- bought it on discount
- had to install Rockstars launcher, fine
- solve captcha to install the game!
- played the game for 2.5h
- next day I start the game, had to solve captcha again!!
- ""Verifying game ownership failed and your offline activation data couldn't be loaded""
- should have just pirated it

F you rockstar";7.0;0.0;4.0;60.0;Posted: May 9
Red Dead Redemption 2;"Posted: May 14
𝐑𝐞𝐦𝐞𝐦𝐛𝐞𝐫 𝐚 𝐭𝐢𝐦𝐞, 𝐰𝐡𝐞𝐧 𝐠𝐚𝐦𝐞 𝐜𝐨𝐦𝐩𝐚𝐧𝐢𝐞𝐬 𝐝𝐢𝐝𝐧'𝐭 𝐦𝐢𝐬𝐬 𝐥𝐞𝐚𝐝 𝐭𝐡𝐞𝐢𝐫 𝐜𝐮𝐬𝐭𝐨𝐦𝐞𝐫𝐬... 𝐦𝐞 𝐧𝐞𝐢𝐭𝐡𝐞𝐫 𝐛𝐮𝐭 𝐑𝐨𝐜𝐤𝐬𝐭𝐚𝐫 𝐆𝐚𝐦𝐞𝐬 𝐜𝐞𝐫𝐭𝐚𝐢𝐧𝐥𝐲 𝐝𝐞𝐥𝐢𝐯𝐞𝐫𝐞𝐝 𝐰𝐡𝐚𝐭 𝐰𝐚𝐬 𝐞𝐱𝐩𝐞𝐜𝐭𝐞𝐝 𝐨𝐟 𝐭𝐡𝐞𝐦 𝐚𝐧𝐝 𝐞𝐱𝐩𝐞𝐜𝐭𝐞𝐝 𝐰𝐚𝐬 𝐚 𝐥𝐨𝐭...";12.9;1.0;1.0;420.0;Posted: May 14
Red Dead Redemption 2;"Posted: May 13
This is just a masterpiece.
No more words needed. This game is about life and you will live through every feeling that we, people, have. The only tip: don't rush. Just like in real life, enjoy every minute.";735.9;1.0;1.0;39.0;Posted: May 13
Red Dead Redemption 2;"Posted: May 13
A slow burn but well worth the patience with that and the sometimes clunky controls. Phenomenal in story telling and with the fantastic score, the game is worth every hour spent in it. Masterpiece";52.2;1.0;1.0;251.0;Posted: May 13
Red Dead Redemption 2;"Posted: May 13
Master piece :D";93.3;1.0;1.0;36.0;Posted: May 13
Red Dead Redemption 2;"Posted: May 13
So after 73 hours, I can easily say this is and will be one of my favorite all time games.
I got started with RDR2 pretty late after release. I started with RD online, because of a sale, and love the game, i just didn't like the lack of ways to make money online, and the total disregard of the RD online by the developers. But, I will say for RDR2 full story game version, is 100% worth the purchase if you haven't ever played it. Its one of the most stunningly realistic games I've ever played, The graphics of the game world are nuts, the NPC interaction, the horse riding, the hunting, the fishing, the bounty hunting, and everything in between is absolutely great. Its really hard to find any gripes about the game, other than the fact a skinning animation takes absurdly long with no option to skip. (this is a very minor nit pick) But, without that animation you kinda lose the immersion of hunting, killing, and skinning that animal.
Other than that, this game is a work of art really. You can tell they really put alot of effort and passion into this game at least for RDR2. (not online unfortunately)
All in all, I would highly recommend this to anyone looking for and Open World, Immersive, Story driven, pretty damn realistic, old western game. I don't think its possible to regret buying and playing this game the whole way through. Thanks for listening Steam community!";73.4;1.0;1.0;33.0;Posted: May 13
Red Dead Redemption 2;"Posted: May 13
In some ways this game is brilliant, but overall the gameplay had so many issues it felt like a slog by the end and I wish I could give this a ""depends"" rating. It's a great game if you have you a tolerance for spending a lot of time doing in game chores, watching slow animations, lacking player agency, and just OK combat. The story, graphics and immersion are some of the best I've seen.


Pros:
The story telling was amazing for the most part and the characters were memorable and well developed. Very few games sucked me in with the story as much as RDR2 and it kept me playing.
Arthur Morgan was one of the best protagonists in a game I've ever played, you really get attached to playing as him and it's great role playing
Some of the best graphics around, the world is just amazingly crafted
Great wild west music
Extremely immersive most of the time
Lots of character customization and side activities


Cons:
This game has some crashes and you can't save mid-mission so it restarts the entire thing even if you're 15 mins in. There are checkpoints but it won't remember them outside a crash. I lost progress a few times on a PC that never crashes on other games, and googling it reveals this crash is extremely common.






Anyway, I think whether you like this game or not really depends what you're in it for. It definitely wasn't a fast paced action game with impressive combat or tight controls, but its story telling, graphics, artistic direction and immersion cannot be denied.";44.5;0.0;1.0;216.0;Posted: May 13
Red Dead Redemption 2;"Posted: May 12
arthur shoots up valentine over and over, while criticizing micah for doing stuff like that while dutch makes plans that almost get everyone killed everytime";109.5;1.0;1.0;98.0;Posted: May 12
Red Dead Redemption 2;"Posted: May 12
Yee haw.";20.6;1.0;1.0;411.0;Posted: May 12
Red Dead Redemption 2;"Posted: May 12
Pros - Everything except..
Cons - Cant pet the cats. Sad.";65.9;1.0;1.0;14.0;Posted: May 12
Red Dead Redemption 2;"Posted: May 12
Cool but how do i pee?";32.0;1.0;1.0;14.0;Posted: May 12
Red Dead Redemption 2;"Posted: May 12
Better than fortnite.";16.4;1.0;1.0;89.0;Posted: May 12
Red Dead Redemption 2;"Posted: May 11
I was told this would be like halo";30.8;1.0;2.0;115.0;Posted: May 11
Red Dead Redemption 2;"Posted: May 11
gud 10/10";204.5;1.0;2.0;135.0;Posted: May 11
Red Dead Redemption 2;"Posted: May 10
I love shooting people with a revolver";37.1;1.0;1.0;22.0;Posted: May 10
Red Dead Redemption 2;"Posted: May 10
someone said i had sticky fingers so i stabbed him";11.2;1.0;2.0;52.0;Posted: May 10
Red Dead Redemption 2;"Posted: May 10
THE BEST GAME EVER";58.2;1.0;2.0;115.0;Posted: May 10
Red Dead Redemption 2;"Posted: May 10
AWESOME ! Story line has me playing 3 days straight not even getting bored once, 100% one of the best single player game ranked up with Far Cry 5";30.8;1.0;1.0;68.0;Posted: May 10
Red Dead Redemption 2;"Posted: May 10
Wouldnt let me play the game because I didnt have the social club entitlement for it.";0.3;0.0;2.0;12.0;Posted: May 10
Red Dead Redemption 2;"Posted: May 10
One of the best open world games ever made! It takes a few hours to get used to the slower pacing of the game mainly because I was coming from Cyberpunk, but after that it's amazing!";103.6;1.0;1.0;25.0;Posted: May 10
Red Dead Redemption 2;"Posted: May 10
Shooty, shooty, bang, bang.";27.0;1.0;1.0;190.0;Posted: May 10
Red Dead Redemption 2;"Posted: May 10
10/10, brilliant game.";501.3;1.0;1.0;53.0;Posted: May 10
Red Dead Redemption 2;"Posted: May 9
yee haw";21.7;1.0;1.0;19.0;Posted: May 9
Red Dead Redemption 2;"Posted: May 9
;l";78.5;1.0;1.0;34.0;Posted: May 9
Red Dead Redemption 2;"Posted: May 9
veri gud";12.0;1.0;1.0;16.0;Posted: May 9
Red Dead Redemption 2;"Posted: May 9
I can hardly tell what is reality!";51.6;1.0;2.0;10.0;Posted: May 9
Red Dead Redemption 2;"Posted: May 9
Rockstar did it again. Simply awesome.";19.1;1.0;1.0;42.0;Posted: May 9
Red Dead Redemption 2;"Posted: May 9
I wanna be a cowboy baby";219.8;1.0;1.0;68.0;Posted: May 9
Red Dead Redemption 2;"Posted: May 8
Very fun yes i am a good cowboy who is also bad and it has fun gameplay good story yes";34.6;1.0;1.0;12.0;Posted: May 8
Red Dead Redemption 2;"Posted: May 8
i killed an entire town";10.2;1.0;2.0;67.0;Posted: May 8
