;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
189;ELDEN RING;Unforgiving brutal complex Doesnt hold your hand and makes you pay for the smallest mistake Love it;9.1;1.0;0.0;17.0;22 May, 2022;False;99
191;ELDEN RING;This game is played with the idea that every failure should be a lesson and prepare to have many lessons Beautiful horrifying majestic This game is well worth the time needed to learn its systems;87.2;1.0;0.0;156.0;22 May, 2022;False;195
192;ELDEN RING;My first fromsoftware game 10/10 Cant wait to go back and play all of the older fromsoftware souls-borne games;12.2;1.0;2.0;70.0;21 May, 2022;False;110
193;ELDEN RING;Blessed be the turtle pope;73.1;1.0;0.0;49.0;20 May, 2022;False;26
194;ELDEN RING;Veteran Souls games player this game meets up to its predecessors and more giving a refreshing experience and a fantastic new world and lore to dive into while retaining and enhancing FromSoftwares game play formula Great jumping on point for any on-the-fence buyers who always thought the aesthetic was cool and is interested in a game that actually gives you a fun challenge and massive replay-ability;44.8;1.0;0.0;77.0;18 May, 2022;False;403
196;ELDEN RING;what an actual amazing game;105.7;1.0;0.0;55.0;21 May, 2022;False;27
197;ELDEN RING;10/10;59.8;1.0;1.0;19.0;21 May, 2022;False;5
200;ELDEN RING;Have not been properly hooked to a game in literally over a decade Now finally I am  Funny is I first torrented this game and started cheating then purchased the game Ive also literally never done that  Ive also never wanted to completely get everything possible on the map now I have  This game is like when Dark Souls + Witcher made a baby  All in all Im very surprised that I actually love this game as Im primarily been an MMO player  JUST PLAY IT;104.1;1.0;0.0;126.0;22 May, 2022;False;451
201;ELDEN RING;Elder Lean  I LOVE LEAN111111111111;112.6;1.0;1.0;38.0;18 May, 2022;False;35
203;ELDEN RING;fun and helps cure sadness cant say the same for anger tho >;56.0;1.0;0.0;22.0;18 May, 2022;False;60
204;ELDEN RING;days gone from my lifespan from the stress of certain bosses 10 out of 10 best game;129.8;1.0;0.0;115.0;20 May, 2022;False;83
205;ELDEN RING;its rlly fun but makes me mad;32.5;1.0;0.0;45.0;19 May, 2022;False;29
206;ELDEN RING;enough places to see many to kill lv up the way u want and gg;222.5;1.0;0.0;136.0;21 May, 2022;False;61
207;ELDEN RING;cheese;118.0;1.0;0.0;2.0;21 May, 2022;False;6
208;ELDEN RING;Best installment of the souls franchise imo Brings all of the best parts of this series into a beautifully done open world environment 10/10;111.5;1.0;0.0;27.0;21 May, 2022;False;140
209;ELDEN RING;fun as;48.2;1.0;1.0;4.0;20 May, 2022;False;6
210;ELDEN RING;Honestly not a fan of other from soft games but fell in love with this one;165.8;1.0;0.0;86.0;17 May, 2022;False;74
211;ELDEN RING;Very good game hard at times but good;5.7;1.0;0.0;30.0;19 May, 2022;False;37
212;ELDEN RING;this will be the first game to sell a zillion copies;367.8;1.0;0.0;90.0;20 May, 2022;False;52
213;ELDEN RING;This is my first souls like experience and I thoroughly enjoyed getting lost in this beautiful world that FromSoft have crafted If you are having second thoughts about if you should try this game or not I can only recommend that you must play it for yourself It asks a lot of the player but pays you back with an unforgettable gaming experience I cant wait for any DLC for Elden Ring or any other future FromSoft title;114.2;1.0;0.0;52.0;19 May, 2022;False;418
214;ELDEN RING;its flippin fun;148.7;1.0;0.0;1055.0;17 May, 2022;False;15
215;ELDEN RING;love this game ;104.2;1.0;0.0;26.0;22 May, 2022;False;15
216;ELDEN RING;good game;196.0;1.0;1.0;227.0;22 May, 2022;False;9
217;ELDEN RING;I would definitely recommend this game to anyone who enjoys a challenge or anyone who loves Dark Souls but also yearns for that open world feeling as well;119.1;1.0;0.0;31.0;18 May, 2022;False;154
218;ELDEN RING;This game is amazing with the graphics and the art design and level design it is unthinkable how big the game is and how much there is to do i cant recomend it more to anyone;238.7;1.0;0.0;16.0;22 May, 2022;False;174
219;ELDEN RING;roll better;64.9;1.0;0.0;154.0;22 May, 2022;False;11
220;ELDEN RING;Started my humiliation fetish;18.0;1.0;0.0;24.0;19 May, 2022;False;29
221;ELDEN RING;best game yet i cant handle the story line and the scenery is crazy good;101.9;1.0;0.0;19.0;16 May, 2022;False;72
222;ELDEN RING;be prepared to lose hours of your life but in a fun way super happy with the depth and overall gameplay of elden ring;114.0;1.0;0.0;2.0;19 May, 2022;False;117
223;ELDEN RING;This game is definitely the game of the year A masterpiece;230.6;1.0;1.0;44.0;16 May, 2022;False;58
224;ELDEN RING;Its really fun It takes all the good of every dark souls game and refines them While some bosses have multiples of themselves or are unbalanced godskin duo the good outweighs the bad in most cases;218.9;1.0;0.0;99.0;22 May, 2022;False;196
225;ELDEN RING;This is by far the most new player friendly of all the souls games that from software has put out By far gives you the most freedom to play your way while still giving you the challenge they are known for So much to do an so much to see I have played all the games from software has put out except sekiro but this is easily my second favorite one the only I like better is bloodborne;45.5;1.0;0.0;101.0;21 May, 2022;False;383
228;ELDEN RING;hard fun rewarding ask for help if necessary;86.8;1.0;0.0;58.0;21 May, 2022;False;44
230;ELDEN RING;superb;75.0;1.0;0.0;14.0;16 May, 2022;False;6
231;ELDEN RING;Its a Souls game but it is awesome The open world experience felt not great at first but it grew on me and I dont know if I would go back and play any of the other Souls games now  Pros Horse Mount Ashes of war Easy to respec combat is fresh game is gorgeous on max settings native Xbox controller supportthe only way to play on PC  Cons Online play can be laggy still getting my ass handed to me over and over again  All in all knowing there will likely be DLC on the horizon and I can still play through NG+ or make new characters to start over if I want is great Game has a lot of longevity just like the other Souls games Worth the $60;243.0;1.0;2.0;370.0;23 May, 2022;False;639
233;ELDEN RING;By far one of the best games Ive ever played Incredibly hard and incredibly fun I felt that Elden Ring brought me some of the best times Ive had while gaming in forever Sure its frustrating but that feeling when you finally beat that boss or get that item is amazing However I wouldnt recommend for frustrated game journalists who cant play anything unless theres an easy mode;52.9;1.0;0.0;36.0;17 May, 2022;False;376
234;ELDEN RING;this game is all I ever wanted in a dark souls game 200h+ and theres still stuff I havent did or discovered This game is a masterpiece;68.3;1.0;0.0;16.0;19 May, 2022;False;134
235;ELDEN RING;yeah just yeah uhhh yeah mmmm yeah good game uhhh mmmm yeah dodge yeah mmmm m1 mage mmmm yah yeah mmmm dodge mmmm yeah;27.1;1.0;0.0;11.0;21 May, 2022;False;118
236;ELDEN RING;10/10 would play FromSoft titles again;181.3;1.0;0.0;13.0;19 May, 2022;False;38
237;ELDEN RING;very fun and gamering game for very good gamers malenia   i still dont have the right tho;98.2;1.0;0.0;21.0;19 May, 2022;False;89
238;ELDEN RING;Big stepper dont get stepped on;47.3;1.0;0.0;23.0;17 May, 2022;False;31
239;ELDEN RING;Thought it might be to hard I was right Doesnt make it any less fun;15.8;1.0;0.0;62.0;22 May, 2022;False;67
241;ELDEN RING;Absolutely an incredible game hindered somewhat by an overly punishing and blatantly unfair endgame Nonetheless one of the best games Ive ever played;89.7;1.0;0.0;86.0;20 May, 2022;False;149
242;ELDEN RING;not bf2042;64.3;1.0;0.0;156.0;20 May, 2022;False;10
244;ELDEN RING;wow hmm yes great game would reccomend nerf RoB;247.4;1.0;0.0;4.0;19 May, 2022;False;47
245;ELDEN RING;Pretty amazing time;143.8;1.0;0.0;259.0;17 May, 2022;False;19
246;ELDEN RING;Worth the challenge;134.3;1.0;0.0;19.0;17 May, 2022;False;19
247;ELDEN RING;good time killer;13.4;1.0;0.0;222.0;23 May, 2022;False;16
248;ELDEN RING;Love it just barely scratch at the very early stages of content but Im enjoying every moment of it;23.4;1.0;0.0;30.0;20 May, 2022;False;98
249;ELDEN RING;great game def 10/10;6.5;1.0;0.0;8.0;21 May, 2022;False;20
251;ELDEN RING;so open and love the adventure;335.6;1.0;0.0;1.0;21 May, 2022;False;30
252;ELDEN RING;Product received for free  Its really difficult but its really pretty;17.2;1.0;0.0;115.0;18 May, 2022;False;69
255;ELDEN RING;Its the new Skyrim;246.6;1.0;0.0;96.0;19 May, 2022;False;18
256;ELDEN RING;fromsoft eternal love;36.5;1.0;0.0;8.0;19 May, 2022;False;21
257;ELDEN RING;baller;119.1;1.0;0.0;47.0;17 May, 2022;False;6
